_id,l_ID,r_ID,l_title,r_title,_sim_score
36933,b199722,a26152,In Your Eyes,In Your Eyes,1.0
36934,b76889,a26152,In Your Eyes,In Your Eyes,1.0
36935,b263608,a26152,In Your Eyes,In Your Eyes,1.0
36936,b216574,a26152,In Your Eyes,In Your Eyes,1.0
36937,b323179,a26152,In Your Eyes,In Your Eyes,1.0
36938,b214681,a26152,In Your Eyes,In Your Eyes,1.0
36939,b192832,a26153,Love At First Sight,Love at First Sight,0.75
36940,b96437,a26153,Love At First Sight,Love at First Sight,0.75
36941,b27017,a26153,Love At First Sight,Love at First Sight,0.75
36942,b338371,a26153,Love At First Sight,Love at First Sight,0.75
36943,b261166,a26153,Love At First Sight,Love at First Sight,0.75
36944,b216257,a26153,Love At First Sight,Love at First Sight,0.75
36945,b300689,a26154,Come Into My World,Come Into My World,1.0
36946,b264157,a26154,Come Into My World,Come Into My World,1.0
36947,b114042,a26154,Come Into My World,Come Into My World,1.0
36948,b250330,a26155,Butterfly,Butterfly,1.0
36949,b256516,a26155,Butterfly,Butterfly,1.0
36950,b28687,a26155,Butterfly,Butterfly,1.0
36951,b290055,a26155,Butterfly,Butterfly,1.0
36952,b292392,a26155,Butterfly,Butterfly,1.0
36953,b29283,a26155,Butterfly,Butterfly,1.0
36954,b289912,a26155,Butterfly,Butterfly,1.0
36955,b272509,a26155,Butterfly,Butterfly,1.0
36956,b108160,a26155,Butterfly,Butterfly,1.0
36957,b253061,a26155,Butterfly,Butterfly,1.0
36958,b247434,a26155,Butterfly,Butterfly,1.0
36959,b303901,a26155,Butterfly,Butterfly,1.0
36960,b256179,a26155,Butterfly,Butterfly,1.0
36961,b130748,a26155,Butterfly,Butterfly,1.0
36962,b310488,a26155,Butterfly,Butterfly,1.0
36963,b47367,a26155,Butterfly,Butterfly,1.0
36964,b267018,a26155,Butterfly,Butterfly,1.0
36965,b202507,a26155,Butterfly,Butterfly,1.0
36966,b151325,a26155,Butterfly,Butterfly,1.0
36967,b82731,a26155,Butterfly,Butterfly,1.0
36968,b265012,a26155,Butterfly,Butterfly,1.0
36969,b110225,a26155,Butterfly,Butterfly,1.0
36970,b140174,a26155,Butterfly,Butterfly,1.0
36971,b303035,a26155,Butterfly,Butterfly,1.0
36972,b89568,a26155,Butterfly,Butterfly,1.0
36973,b113636,a26155,Butterfly,Butterfly,1.0
36974,b117734,a26155,Butterfly,Butterfly,1.0
36975,b215028,a26155,Butterfly,Butterfly,1.0
36976,b215432,a26156,Slow,Slow,1.0
36977,b282252,a26156,Slow,Slow,1.0
36978,b81369,a26156,Slow,Slow,1.0
36979,b277143,a26156,Slow,Slow,1.0
36980,b32673,a26156,Slow,Slow,1.0
36981,b173994,a26156,Slow,Slow,1.0
36982,b213679,a26156,Slow,Slow,1.0
36983,b125031,a26156,Slow,Slow,1.0
36984,b17057,a26156,Slow,Slow,1.0
36985,b128456,a26156,Slow,Slow,1.0
36986,b288332,a26156,Slow,Slow,1.0
36987,b123993,a26156,Slow,Slow,1.0
36988,b297336,a26156,Slow,Slow,1.0
36989,b41854,a26156,Slow,Slow,1.0
36990,b53731,a26157,Red Blooded Woman,Red Blooded Woman,1.0
36991,b307226,a26163,A Long Time Gone,Long Time Gone,0.7
36992,b272348,a26163,Long Time Gone,Long Time Gone,1.0
36993,b2457,a26163,Long Time Gone,Long Time Gone,1.0
36994,b154281,a26163,Long Time Gone,Long Time Gone,1.0
36995,b109654,a26163,Long Time Gone,Long Time Gone,1.0
36996,b184221,a26163,Long Time Gone,Long Time Gone,1.0
36997,b164444,a26166,Gimme Some Water,Gimme Some Water,1.0
36998,b172058,a26167,The Thing,The One Thing,0.7333333333333333
36999,b72562,a26167,The One Thing,The One Thing,1.0
37000,b272043,a26167,The Thing,The One Thing,0.7333333333333333
37001,b188172,a26167,The Thing,The One Thing,0.7333333333333333
37002,b264530,a26167,The Thing,The One Thing,0.7333333333333333
37003,b225422,a26169,What You Need,What You Need,1.0
37004,b159993,a26169,What You Need,What You Need,1.0
37005,b250111,a26169,What You Need,What You Need,1.0
37006,b76625,a26169,What You Need,What You Need,1.0
37007,b337931,a26169,What You Need,What You Need,1.0
37008,b190887,a26169,What You Need?,What You Need,0.7222222222222222
37009,b293540,a26169,What You Need,What You Need,1.0
37010,b248733,a26169,What You Need,What You Need,1.0
37011,b15707,a26169,What You Need,What You Need,1.0
37012,b20278,a26169,What You Need,What You Need,1.0
37013,b110595,a26170,Good Times,Good Times,1.0
37014,b63502,a26170,Good Times,Good Times,1.0
37015,b320454,a26170,Good Times,Good Times,1.0
37016,b43253,a26170,Good Times,Good Times,1.0
37017,b219384,a26170,Good Times,Good Times,1.0
37018,b105005,a26170,Good Times,Good Times,1.0
37019,b326422,a26170,Good Times,Good Times,1.0
37020,b268940,a26170,Good Times,Good Times,1.0
37021,b287417,a26170,Good Times,Good Times,1.0
37022,b287481,a26170,Good Times,Good Times,1.0
37023,b206983,a26170,Good Times,Good Times,1.0
37024,b248631,a26170,Good Times,Good Times,1.0
37025,b119766,a26170,Good Times,Good Times,1.0
37026,b117921,a26170,Good Times,Good Times,1.0
37027,b292032,a26170,Good Times,Good Times,1.0
37028,b44243,a26170,Good Times Bad Times,Good Times,0.7058823529411765
37029,b58611,a26170,Good Times,Good Times,1.0
37030,b337297,a26170,Good Times,Good Times,1.0
37031,b30347,a26170,Good Times,Good Times,1.0
37032,b81824,a26170,Good Times Bad Times,Good Times,0.7058823529411765
37033,b337673,a26170,Good Times,Good Times,1.0
37034,b38741,a26170,Good Times,Good Times,1.0
37035,b36727,a26170,Good Times,Good Times,1.0
37036,b272340,a26170,Good Times,Good Times,1.0
37037,b143420,a26175,Fallen Angel,Fallen Angel,1.0
37038,b292983,a26175,Fallen Angel,Fallen Angel,1.0
37039,b140100,a26175,Fallen Angel,Fallen Angel,1.0
37040,b136040,a26175,Fallen Angels,Fallen Angel,0.7058823529411765
37041,b247321,a26175,Fallen Angel,Fallen Angel,1.0
37042,b112313,a26175,Fallen Angel,Fallen Angel,1.0
37043,b222959,a26175,Fallen Angels,Fallen Angel,0.7058823529411765
37044,b174224,a26175,Fallen Angel,Fallen Angel,1.0
37045,b154043,a26175,Fallen Angel,Fallen Angel,1.0
37046,b163006,a26175,Fallen Angel,Fallen Angel,1.0
37047,b35966,a26175,Fallen Angel,Fallen Angel,1.0
37048,b228946,a26175,Fallen Angel,Fallen Angel,1.0
37049,b204984,a26175,Fallen Angel,Fallen Angel,1.0
37050,b103402,a26179,Love to Love You Bay,Love to Love You Baby,0.7727272727272727
37051,b17012,a26196,All I Wanna Do,All I Wanna Do,1.0
37052,b88548,a26196,All I Wanna Do,All I Wanna Do,1.0
37053,b302218,a26196,All I Wanna Do,All I Wanna Do,1.0
37054,b208179,a26196,All I Wanna Do,All I Wanna Do,1.0
37055,b23975,a26196,All I Wanna Do,All I Wanna Do,1.0
37056,b180978,a26196,All I Wanna Do,All I Wanna Do,1.0
37057,b17012,a26197,All I Wanna Do,All I Wanna Do,1.0
37058,b88548,a26197,All I Wanna Do,All I Wanna Do,1.0
37059,b302218,a26197,All I Wanna Do,All I Wanna Do,1.0
37060,b208179,a26197,All I Wanna Do,All I Wanna Do,1.0
37061,b23975,a26197,All I Wanna Do,All I Wanna Do,1.0
37062,b180978,a26197,All I Wanna Do,All I Wanna Do,1.0
37063,b123905,a26199,Secret,Secret,1.0
37064,b69124,a26199,Secret,Secret,1.0
37065,b182822,a26199,Secret,Secret,1.0
37066,b45351,a26199,Secret,Secret,1.0
37067,b178262,a26199,Secret,Secret,1.0
37068,b50523,a26199,Secret,Secret,1.0
37069,b277138,a26199,Secret,Secret,1.0
37070,b100202,a26199,Secret,Secret,1.0
37071,b124076,a26199,Secret,Secret,1.0
37072,b311515,a26199,Secret,Secret,1.0
37073,b14309,a26199,Secret,Secret,1.0
37074,b49157,a26211,For You,For You,1.0
37075,b211977,a26211,For You,For You,1.0
37076,b77879,a26211,For You,For You,1.0
37077,b10315,a26211,For You,For You,1.0
37078,b86203,a26211,For You,For You,1.0
37079,b27757,a26211,For You,For You,1.0
37080,b320634,a26211,For You,For You,1.0
37081,b135310,a26211,For You,For You,1.0
37082,b262293,a26211,For You,For You,1.0
37083,b233670,a26211,For You,For You,1.0
37084,b59815,a26211,For You,For You,1.0
37085,b306510,a26211,For You,For You,1.0
37086,b109986,a26211,For You,For You,1.0
37087,b328157,a26211,For You,For You,1.0
37088,b174569,a26211,For You,For You,1.0
37089,b222131,a26211,For You,For You,1.0
37090,b40509,a26211,For You,For You,1.0
37091,b234108,a26211,For You,For You,1.0
37092,b116361,a26211,For You,For You,1.0
37093,b325274,a26211,For You,For You,1.0
37094,b302755,a26211,For You,For You,1.0
37095,b184952,a26211,For You,For You,1.0
37096,b9680,a26211,For You,For You,1.0
37097,b49886,a26211,For You,For You,1.0
37098,b197379,a26211,For You,For You,1.0
37099,b137994,a26211,For You,For You,1.0
37100,b214798,a26211,For You,For You,1.0
37101,b275222,a26211,For You,For You,1.0
37102,b342847,a26211,For You,For You,1.0
37103,b98159,a26211,For You,For You,1.0
37104,b332719,a26211,For You,For You,1.0
37105,b91071,a26211,For You,For You,1.0
37106,b346048,a26211,For You,For You,1.0
37107,b176864,a26241,Sonne,Sonne,1.0
37108,b59390,a26241,Sonne,Sonne,1.0
37109,b54799,a26246,Light,Light,1.0
37110,b177939,a26246,Light,Light,1.0
37111,b321342,a26246,Light,Light,1.0
37112,b229701,a26246,Light,Light,1.0
37113,b43334,a26246,Light,Light,1.0
37114,b7312,a26246,Light,Light,1.0
37115,b338392,a26246,Light,Light,1.0
37116,b216573,a26246,Light,Light,1.0
37117,b179976,a26247,Glory,Glory,1.0
37118,b216871,a26247,Glory,Glory,1.0
37119,b185407,a26247,Glory Glory,Glory,0.7
37120,b25447,a26247,Glory,Glory,1.0
37121,b276379,a26247,Glory,Glory,1.0
37122,b345502,a26247,Glory,Glory,1.0
37123,b105649,a26247,Glory,Glory,1.0
37124,b120516,a26247,Glory,Glory,1.0
37125,b338510,a26247,Glory,Glory,1.0
37126,b274725,a26247,Glory,Glory,1.0
37127,b239585,a26247,Glory,Glory,1.0
37128,b135164,a26247,Glory,Glory,1.0
37129,b129902,a26262,Running Up That Hill,Running Up That Hill,1.0
37130,b168104,a26264,A Little Bit More,A Little More,0.7
37131,b278927,a26264,A Little Bit More,A Little More,0.7
37132,b130669,a26264,A Little Bit More,A Little More,0.7
37133,b282542,a26264,A Little More,A Little More,1.0
37134,b68656,a26267,Sweet Lovin Love,Sweet Love,0.75
37135,b28788,a26267,Sweet Love,Sweet Love,1.0
37136,b41164,a26267,Sweet Love,Sweet Love,1.0
37137,b341369,a26267,Sweet Love,Sweet Love,1.0
37138,b281904,a26267,Sweet Lady Love,Sweet Love,0.7058823529411765
37139,b9598,a26267,Sweet Love,Sweet Love,1.0
37140,b328769,a26267,Sweet Love,Sweet Love,1.0
37141,b264947,a26267,Sweet Love,Sweet Love,1.0
37142,b150987,a26267,Sweet Love,Sweet Love,1.0
37143,b149169,a26267,Sweet Love,Sweet Love,1.0
37144,b259164,a26268,Chocolate,Chocolate,1.0
37145,b172372,a26268,Chocolate,Chocolate,1.0
37146,b89031,a26268,Chocolate,Chocolate,1.0
37147,b339945,a26268,Chocolate,Chocolate,1.0
37148,b3991,a26268,Chocolate,Chocolate,1.0
37149,b231244,a26268,Chocolate,Chocolate,1.0
37150,b187113,a26269,I Believe In You,I Believe in You,0.7142857142857143
37151,b25011,a26269,I Believe In You,I Believe in You,0.7142857142857143
37152,b254727,a26269,I Believe In You,I Believe in You,0.7142857142857143
37153,b46534,a26269,I Believe In You,I Believe in You,0.7142857142857143
37154,b242592,a26269,I Believe In You,I Believe in You,0.7142857142857143
37155,b317026,a26269,I Believe In You,I Believe in You,0.7142857142857143
37156,b50815,a26269,I Believe In You,I Believe in You,0.7142857142857143
37157,b63561,a26269,I Believe In You,I Believe in You,0.7142857142857143
37158,b342231,a26269,I Believe in You,I Believe in You,1.0
37159,b96659,a26269,I Believe In You,I Believe in You,0.7142857142857143
37160,b104863,a26269,I Believe You,I Believe in You,0.7368421052631579
37161,b178717,a26269,Believe in You,I Believe in You,0.7
37162,b92831,a26269,I Believe In You,I Believe in You,0.7142857142857143
37163,b170696,a26269,Believe in You,I Believe in You,0.7
37164,b138230,a26269,I Believe In You,I Believe in You,0.7142857142857143
37165,b330831,a26269,I Believe In You,I Believe in You,0.7142857142857143
37166,b289952,a26269,I Believe In You,I Believe in You,0.7142857142857143
37167,b64708,a26269,I Believe In You,I Believe in You,0.7142857142857143
37168,b240894,a26269,I Believe in You,I Believe in You,1.0
37169,b23830,a26269,I Believe In You,I Believe in You,0.7142857142857143
37170,b245235,a26269,I Believe In You,I Believe in You,0.7142857142857143
37171,b155253,a26269,I Believe In You,I Believe in You,0.7142857142857143
37172,b147426,a26269,I Believe In You,I Believe in You,0.7142857142857143
37173,b311257,a26269,I Believe In You,I Believe in You,0.7142857142857143
37174,b51717,a26271,Giving You Up,Giving You Up,1.0
37175,b240817,a26272,2 Hearts,2 Hearts,1.0
37176,b17983,a26302,Caught Up In You,Caught Up in You,0.7142857142857143
37177,b190726,a26303,You Keep Running Away,You Keep Runnin' Away,0.7692307692307693
37178,b296854,a26303,You Keep Running Away,You Keep Runnin' Away,0.7692307692307693
37179,b289938,a26305,If Id Been The One,If I'd Been The One,0.782608695652174
37180,b85280,a26305,If Id Been The One,If I'd Been The One,0.782608695652174
37181,b218205,a26306,Somewhere,Somewhere,1.0
37182,b34859,a26306,Somewhere,Somewhere,1.0
37183,b8755,a26306,Somewhere,Somewhere,1.0
37184,b217152,a26306,Somewhere,Somewhere,1.0
37185,b106679,a26306,Somewhere,Somewhere,1.0
37186,b314954,a26306,Somewhere,Somewhere,1.0
37187,b280712,a26306,Somewhere,Somewhere,1.0
37188,b287377,a26306,Somewhere,Somewhere,1.0
37189,b333772,a26306,Somewhere,Somewhere,1.0
37190,b178376,a26306,Somewhere,Somewhere,1.0
37191,b193773,a26306,Somewhere,Somewhere,1.0
37192,b44272,a26306,Somewhere,Somewhere,1.0
37193,b139511,a26306,Somewhere,Somewhere,1.0
37194,b55041,a26306,Somewhere,Somewhere,1.0
37195,b69907,a26306,Somewhere,Somewhere,1.0
37196,b227113,a26306,Somewhere,Somewhere,1.0
37197,b117048,a26306,Somewhere,Somewhere,1.0
37198,b327540,a26306,Somewhere,Somewhere,1.0
37199,b238972,a26306,Somewhere,Somewhere,1.0
37200,b195969,a26306,Somewhere,Somewhere,1.0
37201,b344301,a26306,Somewhere,Somewhere,1.0
37202,b79795,a26306,Somewhere,Somewhere,1.0
37203,b109516,a26306,Somewhere,Somewhere,1.0
37204,b236011,a26306,Somewhere,Somewhere,1.0
37205,b156658,a26306,Somewhere,Somewhere,1.0
37206,b67057,a26307,Onion Soup,Onion Soup,1.0
37207,b135209,a26308,Quicksand,Quicksand,1.0
37208,b158841,a26308,Quicksand,Quicksand,1.0
37209,b27848,a26308,Quicksand,Quicksand,1.0
37210,b287972,a26308,Quicksand,Quicksand,1.0
37211,b198951,a26308,Quicksand,Quicksand,1.0
37212,b215516,a26308,Quicksand,Quicksand,1.0
37213,b161283,a26308,Quicksand,Quicksand,1.0
37214,b305679,a26308,Quicksand,Quicksand,1.0
37215,b27239,a26308,Quicksand,Quicksand,1.0
37216,b167533,a26308,Quicksand,Quicksand,1.0
37217,b214675,a26308,Quicksand,Quicksand,1.0
37218,b87703,a26308,Quicksand,Quicksand,1.0
37219,b121538,a26308,Quicksand,Quicksand,1.0
37220,b317141,a26308,Quicksand,Quicksand,1.0
37221,b219030,a26308,Quicksand,Quicksand,1.0
37222,b214967,a26308,Quicksand,Quicksand,1.0
37223,b123876,a26308,Quicksand,Quicksand,1.0
37224,b212989,a26308,Quicksand,Quicksand,1.0
37225,b51217,a26309,This Time,This Time,1.0
37226,b131235,a26309,This Time,This Time,1.0
37227,b136910,a26309,This Time,This Time,1.0
37228,b7394,a26309,This Time,This Time,1.0
37229,b29503,a26309,This Time,This Time,1.0
37230,b274708,a26309,This Time,This Time,1.0
37231,b297249,a26309,This Time,This Time,1.0
37232,b320839,a26309,This Time,This Time,1.0
37233,b9548,a26309,This Time,This Time,1.0
37234,b86414,a26309,This Time,This Time,1.0
37235,b191897,a26309,This Time,This Time,1.0
37236,b69359,a26309,This Time,This Time,1.0
37237,b81502,a26309,This Time,This Time,1.0
37238,b22972,a26309,This Time,This Time,1.0
37239,b319119,a26309,This Time,This Time,1.0
37240,b59675,a26309,This Time,This Time,1.0
37241,b205471,a26309,This Time,This Time,1.0
37242,b18086,a26309,This Time,This Time,1.0
37243,b156331,a26309,This Time,This Time,1.0
37244,b175794,a26309,This Time,This Time,1.0
37245,b280259,a26309,This Time,This Time,1.0
37246,b100049,a26309,This Time,This Time,1.0
37247,b322277,a26309,This Time,This Time,1.0
37248,b81658,a26309,This Time,This Time,1.0
37249,b218980,a26309,This Time,This Time,1.0
37250,b77673,a26309,This Time,This Time,1.0
37251,b302975,a26309,This Time,This Time,1.0
37252,b299921,a26309,This Time,This Time,1.0
37253,b168915,a26309,This Time,This Time,1.0
37254,b205405,a26309,This Time,This Time,1.0
37255,b34264,a26311,I Need You Tonight,Need You Tonight,0.7272727272727273
37256,b321397,a26313,New Sensation,New Sensation,1.0
37257,b25916,a26313,New Sensation,New Sensation,1.0
37258,b266220,a26314,Devil Inside,Devil Inside,1.0
37259,b140247,a26320,One Day Like This,One Day Like This,1.0
37260,b67710,a26321,I Feel Love,I Feel Love,1.0
37261,b63773,a26321,I Feel Love,I Feel Love,1.0
37262,b93072,a26321,I Feel Love,I Feel Love,1.0
37263,b101512,a26321,I Feel Love,I Feel Love,1.0
37264,b338839,a26321,I Feel Love,I Feel Love,1.0
37265,b255472,a26321,I Feel Love,I Feel Love,1.0
37266,b174002,a26321,I Feel Love,I Feel Love,1.0
37267,b127163,a26324,Last Dance,Last Dance,1.0
37268,b45293,a26324,Last Dance,Last Dance,1.0
37269,b240081,a26324,Last Dance,Last Dance,1.0
37270,b91013,a26324,Last Dance,Last Dance,1.0
37271,b56137,a26324,Last Dance,Last Dance,1.0
37272,b249032,a26324,Last Dance,Last Dance,1.0
37273,b117511,a26324,Last Dance,Last Dance,1.0
37274,b3615,a26324,Last Dance,Last Dance,1.0
37275,b235421,a26324,Last Dance,Last Dance,1.0
37276,b344159,a26326,Rumour Has It,Rumour Has It,1.0
37277,b267138,a26326,Rumour Has It,Rumour Has It,1.0
37278,b126214,a26326,Rumor Has It,Rumour Has It,0.7058823529411765
37279,b298669,a26332,Soul Meets Body,Soul Meets Body,1.0
37280,b197907,a26333,Crooked Teeth,Crooked Teeth,1.0
37281,b227549,a26334,I Will Follow You Into The Dark,I Will Follow You Into the Dark,0.8333333333333334
37282,b113672,a26334,I Will Follow You Into The Dark,I Will Follow You Into the Dark,0.8333333333333334
37283,b177232,a26338,Stranded,Stranded,1.0
37284,b145568,a26338,Stranded,Stranded,1.0
37285,b198890,a26338,Stranded,Stranded,1.0
37286,b104512,a26338,Stranded,Stranded,1.0
37287,b100614,a26338,Stranded,Stranded,1.0
37288,b56211,a26341,What Aout Love,What About Love,0.7368421052631579
37289,b230523,a26341,What Aout Love,What About Love,0.7368421052631579
37290,b239625,a26342,Fanatic,Fanatic,1.0
37291,b71178,a26342,Fanatic,Fanatic,1.0
37292,b169576,a26342,Fanatic,Fanatic,1.0
37293,b268890,a26372,Rules,Rules,1.0
37294,b8399,a26372,Rules,Rules,1.0
37295,b272415,a26373,Megalomaniac,Megalomaniac,1.0
37296,b324526,a26373,Megalomaniac,Megalomaniac,1.0
37297,b271066,a26374,Boots,Boots,1.0
37298,b309608,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37299,b90475,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37300,b39297,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37301,b240086,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37302,b335002,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37303,b33991,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37304,b169195,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37305,b72957,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37306,b239120,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37307,b303013,a26376,Dont Give Up,Don’t Give Up,0.7058823529411765
37308,b186637,a26380,This Womans Work,This Woman's Work,0.7368421052631579
37309,b130356,a26380,This Womans Work,This Woman's Work,0.7368421052631579
37310,b240136,a26382,Wow,Wow,1.0
37311,b201360,a26382,Wow,Wow,1.0
37312,b96407,a26382,Wow,Wow,1.0
37313,b195915,a26382,Wow,Wow,1.0
37314,b22093,a26382,Wow,Wow,1.0
37315,b167642,a26382,Wow,Wow,1.0
37316,b20574,a26382,Wow,Wow,1.0
37317,b232933,a26382,Wow,Wow,1.0
37318,b35886,a26383,In My Arms,In My Arms,1.0
37319,b319563,a26383,In My Arms,In My Arms,1.0
37320,b243111,a26383,In My Arms,In My Arms,1.0
37321,b72135,a26383,In My Arms,In My Arms,1.0
37322,b28247,a26383,In My Arms,In My Arms,1.0
37323,b256654,a26383,In My Arms,In My Arms,1.0
37324,b104192,a26383,In My Arms,In My Arms,1.0
37325,b305978,a26386,Get Outta My Way,Get Outta My Way,1.0
37326,b90135,a26387,Higher,Higher,1.0
37327,b28336,a26387,Higher,Higher,1.0
37328,b341538,a26387,Higher,Higher,1.0
37329,b53301,a26387,Higher,Higher,1.0
37330,b346228,a26387,Higher,Higher,1.0
37331,b217217,a26387,Higher,Higher,1.0
37332,b323263,a26387,Higher,Higher,1.0
37333,b106695,a26387,Higher,Higher,1.0
37334,b194841,a26387,Higher,Higher,1.0
37335,b108340,a26387,Higher,Higher,1.0
37336,b313698,a26387,Higher,Higher,1.0
37337,b189308,a26387,Higher,Higher,1.0
37338,b247690,a26387,Higher,Higher,1.0
37339,b301511,a26387,Higher,Higher,1.0
37340,b285661,a26387,Higher,Higher,1.0
37341,b301035,a26387,Higher,Higher,1.0
37342,b201722,a26387,Higher,Higher,1.0
37343,b226811,a26387,Higher,Higher,1.0
37344,b231219,a26395,Smells Like Nirvana,Smells Like Nirvana,1.0
37345,b108938,a26396,Jurassic Park,Jurassic Park,1.0
37346,b201828,a26397,Headline News,Headline News,1.0
37347,b48600,a26397,Headline News,Headline News,1.0
37348,b89607,a26397,Headline News,Headline News,1.0
37349,b136350,a26427,Say It Aint So,Say It Ain’t So,0.7368421052631579
37350,b181612,a26427,Say It Aint So,Say It Ain’t So,0.7368421052631579
37351,b177250,a26427,Say It Aint So,Say It Ain’t So,0.7368421052631579
37352,b186311,a26427,Say It Aint So,Say It Ain’t So,0.7368421052631579
37353,b197326,a26428,The Good Life,The Good Life,1.0
37354,b76587,a26428,The Good Life,The Good Life,1.0
37355,b312272,a26428,The Good Life,The Good Life,1.0
37356,b248962,a26428,The Good Life,The Good Life,1.0
37357,b308645,a26428,The Good Life,The Good Life,1.0
37358,b59549,a26428,The Good Life,The Good Life,1.0
