SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
28781,"b'Balance de da\xc3\xb1os - Los mejores da\xc3\xb1os de nuestras vidas -Live Recording- CD 1'","b'Segismundo Toxic\xc3\xb3mano'",0.0,197.32853,2,128.996,4,"b'Homenaje'",2007
28782,"b'A Homemade Stereo Recording'","b'The Performers'",0.0,437.68118,6,84.247,7,"b'Before Climax'",0
28783,"b'Venetian Music At The Habsburg Court In The 17th Century'","b'Musica Fiata'",0.0,340.4273,8,117.82,3,"b'Sonata V \xc3\xa0 4_ canto_ alto_ tenore e basso (violino_ cornetto_ viola_ dulziana)'",0
28784,"b'Black Holes And Revelations'","b'Muse'",0.0,281.02485,1,100.844,4,"b'Glorious'",0
28785,"b'Am I Lying?!'","b"D' Militante"",0.0,210.78159,0,72.49,7,"b'Hard Talk'",0
28786,"b'Crosby_ Stills & Nash [with Bonus Tracks]'","b'Crosby_ Stills & Nash'",0.0,162.69016,0,168.205,1,"b"You Don't Have To Cry [Remastered LP Version]"",0
28787,"b'Power_ Corruption And Lies'","b'New Order'",0.0,359.20934,0,235.275,4,"b'Your Silent Face'",1983
28788,"b'Fucking Consumer'","b'I-F'",0.0,418.82077,6,125.114,4,"b'Spiegelbeeld'",0
28789,"b'Waiting For Clearance'","b'The Freelance Hellraiser'",0.0,260.07465,5,130.078,7,"b'Something You Do To Me'",2006
28790,"b'Whip Me Volume 1'","b'Pinchers'",0.0,221.59628,2,179.358,4,"b'Crisis'",0
28791,"b'Argus'","b'Wishbone Ash'",0.0,336.19546,7,66.526,1,"b"Blowin' Free"",1972
28792,"b'Inwendig Warm'","b'Konstantin Wecker'",0.0,277.08036,4,160.006,1,"b'Einen Braucht Der Mensch Zum Treten'",1984
28793,"b'Philister'","b'Phillip Boa And The Voodooclub'",0.0,224.73098,9,137.223,4,"b'Rise & Fall Of Piggly Wiggly'",1985
28794,"b'Swing from Paris'","b'Les pommes de ma douche'",0.0,206.57587,7,100.096,4,"b'Swing from Paris'",0
28795,"b'Quannum Spectrum'","b'Joyo Velarde'",0.0,273.18812,1,180.174,4,"b'People Like Me'",1999
28796,"b'The Look Of Love - The Very Best Of ABC'","b'ABC'",0.0,245.34159,2,106.838,4,"b'Peace And Tranquility'",0
28797,"b'Love Songs'","b'Leo Sayer'",0.0,197.77261,7,92.185,4,"b'Raining In My Heart'",1991
28798,"b'Die uneingeschr\xc3\xa4nkte Freiheit der privaten Initiative'","b'Von Spar'",0.0,136.64608,3,186.051,7,"b'Eine Herde von Sparschweinen will gef\xc3\xbcttert werden'",2004
28799,"b"Can't Fight Robots"","b'Take It Back!'",0.0,125.59628,8,124.793,4,"b'Act Your Age_ Not Your Shoe Size'",2008
28800,"b'Bellydance in the Mix'","b'BodyShock'",0.0,216.18893,4,119.985,4,"b'India Belly'",0
28801,"b'Kerosene Dreams'","b'Daniel Norgren'",0.0,313.67791,8,39.601,4,"b'Pages Where Nothing reads'",0
28802,"b'Licence To Love'","b'Rebound'",0.0,243.56526,7,85.441,4,"b'Bad-Cool-Love (Live)'",0
28803,"b'Annette'","b'Annette Funicello'",0.0,128.07791,9,120.163,4,"b'Jo-Jo The Dog-Faced Boy'",0
28804,"b'Doctor Ray'","b'Molice'",0.0,190.06649,1,149.055,4,"b'In The Light'",2008
28805,"b"Bluey's Essential Remixes"","b'Incognito'",0.0,397.00853,7,129.978,4,"b'Raise (Ski OakenFull Vs Incognito Remix)'",2007
28806,"b'Princess Cut'","b'Tragedy feat. Smitty'",0.0,236.69506,1,91.724,1,"b'Fatal Attraction'",0
28807,"b'On and On'","b'Jack Johnson'",0.0,179.98322,4,131.741,4,"b'Mediocre Bad Guys'",2003
28808,"b'You Fat Bastard: The Anthology'","b'Carter USM'",0.0,193.04444,2,142.315,4,"b'Say It With Flowers'",1991
28809,"b'The Complete Best Of'","b'Bob Marley'",0.0,155.97669,9,104.492,1,"b'400 Years'",1993
28810,"b'Ultimate Country'","b'Ronnie Milsap'",0.0,137.63873,7,111.352,4,"b'Lonely Weekends'",2000
28811,"b'20 najlepaih pesmi'","b'Hazard'",0.0,232.35873,9,143.6,4,"b'NI CVETJA BREZ TRNJA'",0
28812,"b'Turbosherbet'","b'Willie Wisely'",0.0,151.14404,7,114.013,4,"b'Party Dress'",0
28813,"b'Synthetic Generation'","b'Deathstars'",0.0,257.17506,4,145.242,3,"b'Semi automatic'",2002
28814,"b'Headbound Champion Sound feat. MC Poppa Grassie'","b'Kobbe & Austin Leeds'",0.0,210.54649,6,194.591,3,"b'Headbound Champion Sound feat. MC Poppa Grassie'",0
28815,"b'Reactivus Amor Est (Turba Philosophorum)'","b'Jorge Ben Jor'",0.0,230.79138,7,96.549,4,"b'Hist\xc3\xb3ria Do Homen'",0
28816,"b'Semtimiento Guajiro'","b'Los Compadres'",0.0,191.63383,1,103.985,4,"b'Macusa'",1999
28817,"b'Que Me Entierren Con La Banda'","b'Banda La Coste\xc3\xb1a'",0.0,188.62975,10,111.012,1,"b'Ella'",0
28818,"b'Real Kaiso Vol.3'","b'Virtuoso'",0.0,329.35138,3,230.061,7,"b'Jamming'",0
28819,"b'Maxime Robin is a Town Tempo Kind of Guy'","b'Maxime Robin'",0.0,27.61098,11,96.391,4,"b'Le Boire Break'",0
28820,"b'Patience'","b'George Michael'",0.0,355.73506,9,102.931,4,"b'Round Here'",2004
28821,"b'Revolution'","b'Margaret Cho'",0.0,225.69751,2,123.863,3,"b"I Can't Run Up A Wall"",0
28822,"b'M\xc3\xa1s Unidos Que Nunca'","b'Silvestre Dangond & Juancho de La Espriella'",0.0,258.16771,10,183.963,4,"b'Me la Juego Toda'",0
28823,"b'Harsh 70s Reality'","b'The Dead C.'",0.0,474.30485,7,147.492,4,"b'Sea Is Violet'",1994
28824,"b'Colonizason'","b'Al Peco'",0.0,213.44608,1,91.919,4,"b'Comment \xc3\xa7a ?'",0
28825,"b"Relaxin' With Tyrone"","b'Tyrone Davis'",0.0,249.80853,0,119.829,1,"b"Can't Help But Say"",0
28826,"b'Take It to the Street (The Music)'","b'Stanton Moore'",0.0,260.17914,10,150.9,4,"b'Tchefunkta'",0
28827,"b'Flipscapes'","b'Eman & Doc Link'",0.0,472.39791,11,125.987,5,"b"Flipscapes (Mr. V's Star Track Mix)"",0
28828,"b'Powder Keg'","b'The Charlie Daniels Band'",0.0,229.22404,4,97.886,4,"b'Juanita'",1987
28829,"b'Family'","b'Le Loup'",0.0,200.51546,4,86.018,5,"b'Grow'",2009
28830,"b'Profit Over People'","b'The Profit$'",0.0,59.8722,11,108.449,4,"b'Another Day'",0
28831,"b'Dust'","b'DJ Muggs'",0.0,286.01424,7,98.206,4,"b'I Know'",2003
28832,"b'Appaloosa (Bonus Edition)'","b'Skye'",0.0,163.23873,8,161.44,4,"b'Il aurait fallu dire oui'",0
28833,"b'Mit Gas'","b'Tomahawk'",0.0,212.00934,9,154.394,4,"b'Mayday'",0
28834,"b'Volume 9'","b'Leandro and Leonardo'",0.0,226.71628,4,142.192,4,"b'Tarde Demais'",0
28835,"b'Cosmic Ceiling'","b'Bobo in White Wooden Houses'",0.0,270.49751,1,128.98,4,"b'Travel In My Mind'",1995
28836,"b'De La Casa EP'","b'Jacuzzi Boys'",0.0,384.522,6,122.995,4,"b'Perejil & Me'",0
28837,"b'The Dark Illuminati - A Celestial Tragedy in Two Acts'","b'Coph Nia'",0.0,301.37424,6,176.498,1,"b'Sympathy for the Devil'",2007
28838,"b'Gus Cannon Vol. 1 (1927 - 1928)'","b'Gus Cannon'",0.0,172.69506,4,167.902,1,"b'Bugle Call Rag'",0
28839,"b'Live @ The Fillmore'","b'Lucinda Williams'",0.0,274.41587,10,142.316,5,"b'Words Fell'",2003
28840,"b'Man From Earth'","b'Jori Hulkkonen'",0.0,451.29098,8,126.002,4,"b'I Dance To Your Bass My Friend'",2009
28841,"b'In Good Company'","b'Lee Lessack and Maureen McGovern'",0.0,295.8624,2,91.588,4,"b'If You Go Away (Duet with Maureen McGovern)'",2005
28842,"b'Strange Constellations'","b'Heroes & Zeros'",0.0,261.3024,5,130.036,7,"b'A Strange Constellation'",2007
28843,"b'Handel: Messiah Highlights'","b'Leonard Bernstein;New York Philharmonic'",0.0,326.84363,2,137.384,5,"b'Messiah: Highlights/Air:  O thou that tellest good tidings to zion'",0
28844,"b'Wide-Eyed And Simplified (Unrehearsed. Unpolished. Unplugged.)'","b'Downhere'",0.0,246.22975,9,147.376,4,"b'Remember Me (Acoustic)'",0
28845,"b'Leisure Noise'","b'Gay Dad'",0.0,166.13832,4,87.944,4,"b'Oh Jim'",1999
28846,"b'Do Your Own Thing'","b'James Taylor Quartet'",0.0,268.72118,0,120.379,4,"b'Peace Song'",1990
28847,"b'Patchwork'","b'Bobbie Gentry'",0.0,20.79302,4,115.235,1,"b'Interlude 7'",0
28848,"b'Blackout'","b'Britney Spears'",0.0,175.46404,6,131.946,4,"b'Freakshow'",2007
28849,"b'Oklahoma'","b'Spearmint'",0.0,224.1824,9,137.205,4,"b'vivian'",2000
28850,"b'You Talk'","b'Babyshambles'",0.0,211.90485,2,154.048,4,"b'You Talk (Live Bootleg from Glasgow SECC)'",2007
28851,"b'Make Believe'","b'Make Believe'",0.0,199.13098,9,144.012,1,"b'Just Say When'",0
28852,"b'The Sssound Of Mmmusic'","b'Bertrand Burgalat'",0.0,215.95383,10,110.997,4,"b'Aux cyclades electroniques'",2000
28853,"b'Numbers'","b'Days Difference'",0.0,258.5073,4,110.009,1,"b'Better Skies'",0
28854,"b'Theatre Of Hate Selected Favorites'","b'Theatre of Hate'",0.0,223.99955,0,119.158,1,"b'Do You Believe In The Westworld - Original'",0
28855,"b'electric psalmbook'","b'Bigbang'",0.0,215.64036,7,93.369,4,"b'Make A Circle'",1999
28856,"b'Harsh Realities'","b'Bitter End'",0.0,204.25098,5,101.491,5,"b'Guilty (Until Proven Innocent)'",0
28857,"b'Endless Highway: The Music Of The Band'","b'Death Cab for Cutie'",0.0,331.49342,5,112.126,4,"b'Rockin Chair'",0
28858,"b'The Devouring'","b'Djam Karet'",0.0,521.40363,4,116.691,3,"b'Room 40'",0
28859,"b'Groovies Greatest Grooves'","b"Flamin' Groovies"",0.0,198.63465,1,153.6,4,"b'In The U.S.A. (Album Version)'",0
28860,"b'Columbia: Live at Missouri University 4/25/93'","b'Big Star'",0.0,215.82322,2,131.652,4,"b'Daisy Glaze'",1974
28861,"b'Through The Looking Glass: Indie Pop Plays The Monkees'","b'Wolfie'",0.0,180.27057,5,126.941,1,"b'Through The Looking Glass'",0
28862,"b'Con El Mariachi Vargas De Tecalitlan'","b'Jos\xc3\xa9 Luis Rodr\xc3\xadguez'",0.0,228.28363,7,88.077,1,"b'Vidas iguales'",0
28863,"b'Face The Truth'","b'Stephen Malkmus'",0.0,176.03873,0,122.378,4,"b"I've Hardly Been"",2005
28864,"b'Ghetto Tears'","b'Whiplash'",0.0,435.61751,11,130.022,4,"b'Ghetto Tears'",0
28865,"b'Next Chapter'","b'Gigi'",0.0,270.05342,5,86.023,4,"b'Bertepuk Sebelah Tangan'",0
28866,"b'Introducing&'","b'Stiff Meat'",0.0,345.5473,6,126.437,4,"b'Your Hole Is My Goal'",0
28867,"b'Porcella'","b'The Deadly Snakes'",0.0,162.19383,9,140.527,1,"b'The Banquet'",2005
28868,"b'Spotlight On Marty Robbins'","b'Marty Robbins'",0.0,140.40771,4,66.402,3,"b'Bouquet Of Roses'",1995
28869,"b'Goa Trance Missions v.9 (Best of Psy Techno_ Hard Dance_ Progressive Tech House Anthems)'","b'Penta'",0.0,423.81016,5,145.982,4,"b'Lady Bug'",0
28870,"b'A Cuadrilla De Pepa A Loba'","b'Heredeiros Da Crus'",0.0,112.32608,2,120.247,4,"b'O Fillo De Jose'",1994
28871,"b'Miserere'","b'Bruno Pelletier'",0.0,277.41995,5,82.148,3,"b"J'oublie ma folie"",1997
28872,"b'GOODBYE LENIN!'","b'Yann Tiersen'",0.0,88.5024,4,160.076,4,"b'Watching Lara'",2003
28873,"b'U gotta believe'","b'Wilks'",0.0,287.242,1,183.018,4,"b'Lord o lord'",0
28874,"b'Labcabincalifornia'","b'The Pharcyde'",0.0,178.52036,8,164.66,4,"b'Splattitorium'",1995
28875,"b'Ouch'","b'Distorted Minds'",0.0,403.40853,9,87.551,4,"b'Ouch (Drumsound & Bassline Smith Remix)'",0
28876,"b'Garden Of Love Light'","b'Narada Michael Walden'",0.0,101.38077,2,105.813,1,"b'Meditation'",1976
28877,"b'My Kind Of Country'","b'Van Zant'",0.0,200.88118,9,103.039,4,"b'My Kind Of Country'",0
28878,"b'La Morte Dei Miracoli & Diff. Coupling'","b'Frankie HI-NRG MC'",0.0,250.74893,11,89.024,4,"b'Quelli Che Benpensano'",2005
28879,"b'Kaleidoscope'","b'Kelis Featuring Marc Dorsey And N.E.R.D.'",0.0,288.7571,2,85.003,4,"b'Ghetto Children'",1999
28880,"b'Texas Unplugged_ Vol. 2'","b'Wild Horses'",0.0,177.68444,0,88.074,4,"b'You And Me And San Antone'",0
28881,"b'Killer Love Angel'","b'Core22'",0.0,205.94893,8,86.665,1,"b'Hurt You'",0
28882,"b'Israel Philharmonic - The  Anniversary Season'","b'Israel Philharmonic Orchestra / Zubin Mehta'",0.0,868.57098,8,155.658,4,"b'2. Nachtmusik (Allegro moderato)'",0
28883,"b'Nashville Country Gals_ Volume 3'","b'Betty Jean Robinson'",0.0,184.92036,0,94.742,4,"b'God Is Good'",0
28884,"b'Antonija Sola - Andjele'","b'Antonija Sola'",0.0,213.73342,1,116.065,4,"b'Stradam'",0
28885,"b'Fingerprints'","b'Joe Grushecky'",0.0,219.6371,7,155.072,4,"b'Something To Cry About'",0
28886,"b'Sticky Honey'","b'Juliette & The Licks'",0.0,145.44934,9,140.042,4,"b'Sticky Honey (XFM Session)'",2006
28887,"b'Soca Gold 2005'","b'Surface & Tony Prescott'",0.0,230.19057,6,149.321,5,"b'See Yuh Gyul'",0
28888,"b'Tsunami'","b'DJ Katakis pres. Master Luc vs Cyriac'",0.0,512.07791,9,140.082,1,"b'Tsunami (DJ Katakis Remix)'",0
28889,"b'Reckless'","b'The Sports'",0.0,183.40526,9,153.765,4,"b'Rockabilly Billy'",1978
28890,"b'Y Raffaella Es Mia - Paolo Aliberti Melodica Moody Mix'","b'Tiziano Ferro'",0.0,451.34322,11,128.001,5,"b'Y Raffaella Es Mia - Paolo Aliberti Melodica Moody Mix'",0
28891,"b'IS ANYONE OUT THERE?'","b'ALTERED STATES'",0.0,266.73587,2,171.397,4,"b'WHAT IS LEFT?'",0
28892,"b'Now'","b'Maxwell'",0.0,247.48363,7,137.947,4,"b'Changed'",2001
28893,"b'After The Storm'","b'Rainbow'",0.0,327.99302,2,75.598,4,"b'After The Storm'",0
28894,"b'Since U Been Gone'","b'Kelly Clarkson'",0.0,197.14567,0,131.011,4,"b'Since U Been Gone'",2004
28895,"b'Region 4'","b'Los Concorde'",0.0,242.46812,7,106.975,4,"b'Milagro De Ojo Claro'",0
28896,"b'Pasajero'","b'Gipsy Kings'",0.0,204.40771,2,86.92,4,"b'Sol Y Luna'",2006
28897,"b'Downunder- Live In Australia'","b'Bert Jansch'",0.0,187.29751,3,173.758,3,"b'Blues Run The Game'",1975
28898,"b'Song Carrier'","b'ROBERT MIRABAL'",0.0,150.49098,1,55.517,4,"b'Song Carrier (World)'",0
28899,"b'For Every Heart'","b'Twila Paris'",0.0,173.06077,0,84.052,4,"b'Mount Nebo (For Every Heart Album Version)'",1988
28900,"b'Vain nopeat el\xc3\xa4v\xc3\xa4t'","b'Miljoonasade'",0.0,229.43302,9,126.557,4,"b'Laiska tytt\xc3\xb6'",1989
28901,"b'Les Ann\xc3\xa9es Chansons'","b'Line Renaud'",0.0,153.15546,5,179.0,4,"b'Mon Mari Est Merveilleux'",1994
28902,"b'Grandes \xc3\x89xitos: Alberto Cortez'","b'Alberto Cortez'",0.0,194.35057,7,106.834,1,"b'Cuando Un Amigo Se Va'",1989
28903,"b'Soul Of The Bible'","b'Cannonball Adderley'",0.0,242.83383,0,123.271,4,"b'Gone'",0
28904,"b"The Last From Lennie's"","b'Jaki Byard Quartet / Joe Farrell'",0.0,223.55546,8,108.758,3,"b'King David'",2003
28905,"b'Elektrons'","b'Abraxxxas'",0.0,344.63302,3,99.952,4,"b'Drive By'",0
28906,"b"Who'S Renee"","b'Renee Chen'",0.0,235.10159,1,85.999,4,"b'Who I Am Waiting For'",0
28907,"b'Gonna Move Ya!'","b'Jan Wayne'",0.0,289.59302,5,139.994,4,"b'Lonely Heart'",0
28908,"b'Ella Fitzgerald & Friends'","b'Ella Fitzgerald & Louis Armstrong'",0.0,275.46077,5,114.154,4,"b'A Foggy Day'",1956
28909,"b'The Singles Collection'","b'Bobby Vee'",0.0,124.78649,0,115.717,1,"b"You Won't Forget Me"",0
28910,"b'From The Heart'","b'Kim Waters'",0.0,312.86812,9,64.784,3,"b'After Midnight'",0
28911,"b'Automatic'","b'Josh Canova'",0.0,233.32526,4,74.699,4,"b"It's Late"",0
28912,"b'Deep & Clear'","b'Mo\xc3\xab'",0.0,151.66649,5,66.09,7,"b'Survival Suitcase'",0
28913,"b'Jazz Piano Masters Vol. 3'","b'Errol Garner'",0.0,160.91383,7,41.972,4,"b'Laura'",1974
28914,"b'Gloria Lasso'","b'Gloria Lasso'",0.0,108.042,5,52.589,1,"b'Mentira'",0
28915,"b'The Secrets Of The Black Arts'","b'Dark Funeral'",0.0,225.59302,9,122.888,4,"b'My Dark Desires'",1994
28916,"b'Tales from the Crypt'","b'Joe "King" Carrasco and the Crowns'",0.0,186.74893,8,143.875,4,"b'Wild 14'",0
28917,"b'Sweet Danny Wilson'","b'Danny Wilson'",0.0,400.69179,9,102.155,4,"b'Pleasure To Pleasure'",1992
28918,"b'The Best of Aldo Nova'","b'Aldo Nova'",0.0,197.98159,9,145.95,4,"b'Heartless'",1985
28919,"b'Live p\xc3\xa5 Chokladfabriken'","b'Bj\xc3\xb6rns v\xc3\xa4nner'",0.0,374.54322,9,149.543,1,"b'Vad ska jag med ett foto p\xc3\xa5 dig?'",2003
28920,"b'Under The Waterfall'","b'Cindy Morgan'",0.0,264.56771,1,111.983,4,"b'Golden Rain (Album Version)'",0
28921,"b'Battle Scarred'","b'Condemned 84'",0.0,252.57751,9,166.808,4,"b'Gang Warfare'",0
28922,"b'Rabbit Fur Coat'","b'Jenny Lewis with The Watson Twins'",0.0,178.93832,7,132.998,4,"b'Handle With Care'",0
28923,"b'Leading Vision'","b'Gorod'",0.0,329.7171,10,104.924,1,"b'Edaenia 2312'",2006
28924,"b'Rotting Paradise'","b'Coldworker'",0.0,154.20036,1,225.683,1,"b'Scare Tactics'",2008
28925,"b'Argento Collection'","b'Silver Band'",0.0,252.55138,10,62.403,4,"b'Zombi'",0
28926,"b'The Eternal Sky'","b'Anubian Lights'",0.0,552.12363,1,107.966,1,"b'Field Of Reeds'",1995
28927,"b'The Collection'","b'Barrett Strong'",0.0,145.29261,0,120.073,4,"b'Tell All Your Friends'",2004
28928,"b'Need New Body'","b'Need New Body'",0.0,9.09016,11,54.916,1,"b'Peppermint'",2001
28929,"b"A Drunkard's Masterpiece"","b'Johnny Dowd'",0.0,385.51465,4,102.876,4,"b'Opus I - Infidelity/Gargon vs. the Unicorn'",2008
28930,"b'If I Could Only Remember My Name'","b'David Crosby'",0.0,202.57914,1,94.326,1,"b'Music Is Love  (LP Version)'",1971
28931,"b'Vol. 3 The Subliminal Verses'","b'Slipknot'",0.0,259.73506,9,87.645,3,"b'Pulse Of The Maggots (Album Version)'",0
28932,"b'Synchronised 2'","b'Oliver Huntemann'",0.0,38.68689,1,126.976,4,"b'37\xc2\xb0'",2006
28933,"b'Mek We Dweet'","b'Burning Spear'",0.0,250.5922,6,158.851,4,"b'Great Men'",0
28934,"b'Boating Disasters'","b'David Thomas Broughton'",0.0,168.56771,2,103.152,4,"b'Electricity'",0
28935,"b'Remnants of Life'","b'Osiris the Rebirth'",0.0,21.73342,1,111.722,4,"b'This Is the Watcher'",0
28936,"b'Bang Bang'","b'Dale Hawkins'",0.0,256.36526,6,147.901,4,"b'New Generation'",0
28937,"b'Bring Chaos to Order'","b'DHC Meinhof'",0.0,207.15057,9,127.683,4,"b'They Create Police State... to Defend Democracy'",0
28938,"b'All City'","b'Northern State feat. the High and Mighty'",0.0,253.75302,6,84.967,4,"b'Think Twice'",2004
28939,"b'Min\xc3\xa4 Ja Pojat'","b'Ismo Alanko S\xc3\xa4\xc3\xa4ti\xc3\xb6'",0.0,224.62649,1,85.402,4,"b'Pakko tehd\xc3\xa4 duunii'",2004
28940,"b"Bloodangel's Cry"","b'Krypteria'",0.0,240.01261,4,105.044,4,"b'Dream Yourself Far Away'",2007
28941,"b'Greatest Hits'","b'Bulletboys'",0.0,235.78077,0,106.245,1,"b'Renegade'",0
28942,"b'Saxuality'","b'Candy Dulfer'",0.0,234.97098,2,125.312,4,"b'There Goes The Neighbourhood'",1990
28943,"b'No One Deserves to Be Here More Than Me'","b'Blacklisted'",0.0,29.98812,3,125.866,1,"b'D.J.W.'",0
28944,"b'Talento De Barrio'","b'Daddy Yankee'",0.0,194.95138,1,160.001,4,"b'Temblor'",2008
28945,"b'The Complete Collection'","b'Lynyrd Skynyrd'",0.0,291.44771,9,146.399,4,"b'The Ballad Of Curtis Loew'",1974
28946,"b'The Fallacy'","b'The Fallacy'",0.0,267.17995,4,151.982,4,"b'A Farewell'",0
28947,"b'Tremors'","b'Humanzi'",0.0,243.56526,9,133.003,4,"b'Song for Understanding'",2006
28948,"b'The Duke Of Earl'","b'Gene Chandler'",0.0,124.57751,5,116.382,1,"b'Walk On With The Duke'",2004
28949,"b'Self Portrait'","b'Bob Dylan'",0.0,167.70567,9,180.922,1,"b'The Mighty Quinn (Quinn_ The Eskimo)'",1991
28950,"b'Inspirational Songs'","b'Cash'",0.0,311.37914,9,186.009,4,"b'Gift Of A Woman'",0
28951,"b'The Alternative To Love'","b'Brendan Benson'",0.0,273.21424,2,99.608,4,"b'Alternative To Love'",2004
28952,"b'Back In The Loop'","b'E-Type'",0.0,229.32853,0,145.1,4,"b'Back In The Loop'",1996
28953,"b'Powder Monkey'","b'Spor'",0.0,363.62404,5,86.488,4,"b'Powder Monkey'",2006
28954,"b'Hey Cop!!! If I Had A Face Like Yours'","b'MDC'",0.0,119.7971,10,172.79,4,"b'If I Had a Face'",0
28955,"b"He's Keith Murray"","b'Keith Murray / Busta Rhymes / Kell Vicious'",0.0,264.09751,6,92.15,4,"b'On Smash'",2003
28956,"b'Our Mann Flute'","b'Herbie Mann'",0.0,171.28444,2,168.897,4,"b"Good Lovin' (LP Version)"",0
28957,"b'Who Shot Jacques Laverne Volume 2'","b'Mooch'",0.0,284.21179,1,119.646,5,"b'My Spider Walks Again'",0
28958,"b'Le H\xc3\xa9risson'","b'Gabriel Yared'",0.0,140.90404,1,60.045,1,"b'Bach Partita'",0
28959,"b'Rod\xc3\xa9o'","b'Zazie'",0.0,187.32363,11,135.057,7,"b'Lola Majeure'",2004
28960,"b'Observe Infinity'","b'Indiano & Tony Dee'",0.0,453.58975,6,127.986,4,"b'The Taste Of Emotion'",0
28961,"b'East Los Presents'","b'Union 13'",0.0,178.07628,9,134.731,4,"b"I Can't Stand It Anymore"",0
28962,"b'Sacrum'","b'Daisy'",0.0,384.41751,9,159.987,1,"b'Sacrum'",0
28963,"b'Chops: Dark: Music From and Inspired By The Original Motion Picture'","b'Chops'",0.0,220.26404,11,90.199,4,"b"Don't Give A F*#k"",0
28964,"b'The Essential Janis Joplin'","b'Janis Joplin'",0.0,249.83465,9,88.245,3,"b'One Good Man'",1969
28965,"b'Serie 3x4 (Los Alegres De Teran_ Rancheritos Del Topo Chico_ Conjunto Michoacan)'","b'Los Rancheritos Del Topo Chico'",0.0,153.28608,7,87.316,1,"b'Mil Cadenas'",0
28966,"b'Rap de Banlieusard Sp\xc3\xa9cial Al K-Pote'","b'Al K-Pote'",0.0,230.71302,7,72.622,1,"b'Optimiste'",0
28967,"b'Country Soul Brother'","b'Jesse Dayton'",0.0,326.50404,4,111.481,4,"b"Talkin' Bobby Dale's Hard Luck Blues"",0
28968,"b'Huxley Pig Part 1'","b'Aviator'",0.0,182.96118,4,124.934,4,"b'I Fell Asleep'",0
28969,"b'Gier (Original Soundtrack)'","b'Harold Faltermeyer'",0.0,198.5824,2,169.221,5,"b'The State vs. Glanz'",0
28970,"b'Being EP'","b'Alex Stealthy'",0.0,438.62159,2,127.997,4,"b'Being'",0
28971,"b'Contacts+Contracts'","b'D*Tension'",0.0,214.85669,6,116.098,4,"b'My Fashion Statement'",2002
28972,"b'Dreamscapes Revisited 1'","b'Alphaville'",0.0,266.13506,7,95.582,4,"b'Sounds Like A Melody (Demo)'",0
28973,"b'Germ Free Adolescents'","b'X-Ray Spex'",0.0,175.80363,2,132.816,4,"b'Genetic Engineering'",1978
28974,"b'16 Se\xc3\xb1ores del Bolero'","b'Daniel Santos'",0.0,177.31873,0,118.754,1,"b'Esperanza Inutil (Album Version)'",0
28975,"b'Buena Onda'","b'Radio Macand\xc3\xa9'",0.0,220.3424,4,86.995,4,"b'D\xc3\xadselo'",0
28976,"b'Live from the Relapse Contamination Festival'","b'Burnt By The Sun'",0.0,179.1473,1,74.592,1,"b'Soundtrack to the Worst Movie Ever'",2002
28977,"b'Ultimate Energy'","b'Puzzle'",0.0,426.86649,10,0.0,3,"b'Opening'",0
28978,"b'Cosmopolis'","b'Laika & The Cosmonauts'",0.0,219.48036,5,120.833,4,"b"Mary's Theme"",0
28979,"b'On Your Way'","b'T-Bone Walker'",0.0,179.98322,7,137.976,1,"b'T-Bone Shuffle'",1949
28980,"b"Can't Change Me (Ron Trent Remixes)"","b"N'Dambi"",0.0,432.84853,8,121.981,4,"b"Can't Change Me (Ron Trent Vocal)"",0
28981,"b'Je vois venir... (Enregistrement public)'","b'Gabriel Yacoub'",0.0,226.16771,4,133.35,5,"b'Les rues des vieilles capitales'",2001
28982,"b'Country Greats - Highway 101'","b'Highway 101'",0.0,243.25179,9,96.785,4,"b'Love Walks'",1993
28983,"b'The Blistering Sun'","b'Rachael Sage'",0.0,162.53342,5,165.248,7,"b'Hit Song'",2006
28984,"b'Made For The Violent Age'","b'Delirious'",0.0,289.95873,3,203.91,4,"b'Down On Myself'",2006
28985,"b'One_ Two_ Five'","b'Orthodox Celts'",0.0,275.93098,7,98.975,3,"b'Pain For Sale'",2007
28986,"b'Vanity'","b'Eighteen Visions'",0.0,259.76118,6,171.802,1,"b'The Critic'",2002
28987,"b'Tesis'","b'Alejandro Amenabar'",0.0,78.94159,11,76.236,5,"b'Figueroa'",0
28988,"b'eternity e.p.'","b'Max Cavalerra'",0.0,390.21669,1,126.004,4,"b'resize your mind'",0
28989,"b'Stigmata'","b'Die! Die! Die!'",0.0,246.83057,6,100.041,4,"b'Tanz mit mir'",0
